Running job on compute-0-44
Requested resources:
  - CPUs: 12
  - GPUs: 
  - Memory: 18000
Skipping n=60000, coeff=1, trial=0, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=15, trial=8, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=15, trial=8, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=15, trial=8, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=15, trial=8, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=15, trial=8, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=15, trial=8, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=15, trial=8, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=15, trial=8, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=15, trial=8, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=15, trial=8, epsilon=0.25 as entry already exists.
Skipping n=60000, coeff=15, trial=9, epsilon=0.025 as entry already exists.
Skipping n=60000, coeff=15, trial=9, epsilon=0.05 as entry already exists.
Skipping n=60000, coeff=15, trial=9, epsilon=0.075 as entry already exists.
Skipping n=60000, coeff=15, trial=9, epsilon=0.1 as entry already exists.
Skipping n=60000, coeff=15, trial=9, epsilon=0.125 as entry already exists.
Skipping n=60000, coeff=15, trial=9, epsilon=0.15 as entry already exists.
Skipping n=60000, coeff=15, trial=9, epsilon=0.175 as entry already exists.
Skipping n=60000, coeff=15, trial=9, epsilon=0.2 as entry already exists.
Skipping n=60000, coeff=15, trial=9, epsilon=0.225 as entry already exists.
Skipping n=60000, coeff=15, trial=9, epsilon=0.25 as entry already exists.
Results saved to bipartite_experiment_results_epislons_60000.csv
